text,label
Update 7: WTO Approves Sanctions on US Exports The World Trade Organization gave the go-ahead Friday for punitive sanctions on US exports from lobsters to industrial equipment because Washington has yet to comply with a two-year-old order to repeal a trade law that uses penalties collected from,Business
"Browns Finally Get '64 Trophy to Keep (AP) AP - Forty years later, Jim Brown and his Cleveland Browns' teammates huddled together one more time as NFL champions. On an emotional night of laughter and a few tears, it felt like Dec. 27, 1964, again.",Sports
Judge Declines to Dismiss Pollution Suit (AP) AP - A federal judge on Monday refused to dismiss a lawsuit accusing a Canadian mining company of polluting the Columbia River with heavy metals for decades.,Tech
Electronic Arts reports higher 3Q But shares fall after the video game publisher cuts outlook for crucial Christmas shopping season. LOS ANGELES (Reuters) - Electronic Arts Inc.,Business
"NTT DoCoMo, mmO2 to #39;partner #39; on UK i-mode British mobile phone network O2 will launch an i-mode service next year after licensing the technology from Japanese telco NTT DoCoMo, newspaper reports have claimed.",Tech
"Ricky Must Pay An arbitrator ruled yesterday that tailback Ricky Williams, who retired just before training camp, must repay the Dolphins \$8.6 million.",Sports
"In The Fast Lane: Busch wins NASCAR title HOMESTEAD, Fla. -- Kurt Busch got his first big break in NASCAR by winning a 1999 talent audition nicknamed quot;The Gong Show. quot; He was selected from dozens of unknown, young race drivers to work for one of the sport #39;s most famous team owners, Jack Roush.",Sports
"Funk leads Southern Farm by one Madison, MS (Sports Network) - Fred Funk fashioned an eight-under 64 on Saturday to grab a one-stroke lead through three rounds of the Southern Farm Bureau Classic.",Sports
"Florida Judge: Recount Votes A state rule barring Florida counties with touch-screen voting from conducting manual recounts is at odds with state law, according to an administrative law judge ruling in a lawsuit against the state.",Tech
"More union givebacks unlikely at US Airways US Airways #39; unions, defying efforts to win labor concessions to avert a bankruptcy, are unlikely to give up pay and benefits under a threat of cuts imposed by a court, a labor leader and consultants said.",Business
Hijackers seize Athens bus Two armed hijackers are holding 26 people hostage on board a Greek bus after seizing it near the capital Athens. Police are surrounding the bus stopped between Marathon and the capital.,Politics
Apple iTunes 'overcharging in UK' The Office of Fair Trading refers Apple's iTunes service to the European Commission on the grounds that it over-charges UK customers.,Business
Motorola To Develop FOMA Mobile Phone Handset for DoCoMo DoCoMo previously procured FOMA handsets only from domestic manufacturers. The two companies -- Motorola and DoCoMo -- said they aim to market the new handset from next spring targeting business users.,Tech
"Baghdad area deaths said to top 10,000 BAGHDAD -- At Sheik Omar Clinic, a big book records 10,363 violent deaths in Baghdad and nearby towns since the war began last year -- deaths caused by car bombs, clashes between Iraqis and coalition forces, mortar attacks, revenge killings, and robberies.",Politics
"Time to step to the fore The University of Connecticut is still not sure what life will be like without Diana Taurasi, the two-time national player of the year who led the Huskies to three straight national championships. Taurasi, who was the No. 1 draft pick in the WNBA last spring (Phoenix Mercury), lost only eight games in her four-year career.",Sports
Don #39;t get mad with spammers. Get even Spammers may be about to get a taste of their own medicine. A British company is today launching software that it claims will allow computer users to hit back at the mass mailers who clog up our inboxes with,Tech
"D-Backs made wise choice Fresh off being the worst team in baseball, the Arizona Diamondbacks set a new record this week: fastest team to both hire and fire a manager.",Sports
"Magic acquire Brandon Hunter from Bobcats Orlando, FL (Sports Network) - The Orlando Magic acquired forward Brandon Hunter from the Charlotte Bobcats on Monday in exchange for guard Keith Bogans.",Sports
CLASS ACT ALAN Shearer and Patrick Kluivert teamed up to fire Newcastle into the group stage of the Uefa Cup. It was a striking master-class in Tel Aviv.,Sports
"Milky Way May Have Stolen Other System #39;s Planet Imagine our sun snatching an alien planet from another solar system, four billion years ago. A team of scientists, including a Utah physicist, say it #39;s a possibility based on a wild new simulation.",Tech
"India hikes foreign equity cap for aviation: India News: New Delhi, Oct 20 : The Indian government Wednesday cleared a proposal to hike foreign investment limit in the domestic civil aviation sector to 49 percent from the existing cap of 40 percent.",Business
"Warner to Start Against the Jets Kurt Warner will start Friday night, but both Giants quarterbacks will play on the starting offense, which is expected to play until the middle of the third quarter.",Sports
"SuperSonics Snap Heat's 14-Game Win Streak (AP) AP - For the first time in nearly a month, the Miami Heat failed to win. Ray Allen scored 35 points, Rashard Lewis added 17 points and 13 rebounds and the Seattle SuperSonics snapped the Heat's franchise-record 14-game winning streak Monday night with a 98-96 victory.",Sports
"Drug Smugglers Blamed in Afghan Attack KABUL, Afghanistan Oct. 7, 2004 - The Afghan government on Thursday blamed drug smugglers not Taliban or al-Qaida fighters for a bomb attack on interim leader Hamid Karzai #39;s vice presidential running mate",Politics
"Bad case of shakes As long as the last ember flickered in their fading bonfire of opportunity, the Red Sox planned to keep hope alive. As long as they clung to a faint chance of catching the Yankees for the American League East title, they vowed to play as if they could achieve the unfathomable.",Sports
"Colts carry hot streak into Detroit The Indianapolis Colts have been on the fast track since October gave way to November. Thursday in Detroit #39;s Ford Field, they #39;ll share the traditional Thanksgiving Day",Sports
"Putin fires North Ossetia interior minister, regional FSB head (AFP) AFP - President Vladimir Putin sacked the interior minister of North Ossetia and the regional head of the FSB security service, one week after the massacre at a school in the republic, the Kremlin press service said.",Politics
"Jackson tried but failed to trade a defiant Kobe--report Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. LOS ANGELES, California, United States of America -- Phil Jackson painted Kobe Bryant as a pampered star who",Sports
Latham on the mend Federal Labor leader Mark Latham is up and walking around this morning and his office says there is every indication he will leave hospital in the next 48 hours.,Politics
"2 telltale signs that show it #39;s time to dump a stock The last time I looked, shares of discount retailer 99 Cents Only were trading at \$14 or so, down around 60 percent from their summer 2003 mid- \$30 trading range.",Business
"What #39;s next, since Singh has officially surpassed Woods? Vijay Singh made official what we #39;ve known for at least a year, there #39;s nothing wrong with the world rankings, Jack Nicklaus never went through a period like this, and Tiger #39;s quot;slump, quot; while bad for TV ratings, hints at a new, exciting period in men #39;s golf",Sports
"By: DEBRA COTTERILL, Family and Consumers Sciences Agent Mason &lt;b&gt;...&lt;/b&gt; Many people who have never bounced a check in their life could soon bounce their first check if they write checks to pay bills a couple of days before their paycheck is deposited into their checking account.",Business
"Insurgents Kill 4 National Guards in Baghdad, Aid Worker Kidnapped Insurgents fired mortars at an Iraqi National Guard headquarters north of Baghdad. The Defense Ministry says four people were killed and dozens of others were injured.",Politics
"For long term, consider bonds over cash Q. I am 50 years old, employed at a good job, and have about \$2 million of investments, of which \$1.1 million is in cash equivalents. I have two kids, one of whom has \$150,000 in a Uniform Transfers to Minors account; the other has \$15,000. I am completely lost in terms of what to do. I have always been ...",Business
"NHL vs. NHLPA Whenever the deal gets done this time, it #39;s going to be done in its entirety. They #39;ll dot the i #39;s and cross the t #39;s and get the lawyers to sign off on each and every last collectively bargained word.",Sports
"Game over for Hewitt and Clijsters Kim Clijsters has stunned the tennis world by announcing her break up with Lleyton Hewitt, just four months before their scheduled wedding.",Sports
"Hungary #39;s ruling Socialist Party dumps PM BUDAPEST, Aug. 19 (Xinhuanet) -- Hungary #39;s ruling Socialist Party said Thursday that it accepted Prime Minister Peter Medgyessy #39;s resignation and has named a candidate for the post.",Politics
"Singh #39;s record breaking season continues Vijay Singhs sensational, record-breaking year continued at the weekend when he won the 84 Lumber Classic at the Mystic Rock course in Pennsylvania, his eighth win of the 2004 US PGA Tour season.",Sports
"Simms doubtful; Griese to start TAMPA, Fla. - Chris Simms first NFL start lasted 19 plays, and it might be a while before he plays again for the Tampa Bay Buccaneers.",Sports
"Broken oxygen generator threatens space station A UK space scientist has warned that a broken oxygen generator could spell disaster for the International Space Station (ISS). The Elecktron unit, which converts waste water into hydrogen and oxygen gases, broke",Tech
Philippine towns mop up it hit Taiwan on Saturday. Hundreds of people fled their homes and two people were reported missing after torrential. Nanmadol killed at least 35 people in the Philippines and,Politics
"Ukraine Leader Rejects Election Reform Demands KIEV, Ukraine (Reuters) - Ukraine's outgoing President Leonid Kuchma Monday rejected reform of the country's election laws on terms set by the opposition ahead of a re-run of the ex-Soviet state's rigged vote later this month.",Politics
"Ch #225;vez declares referendum victory, but is battle over? With record turnout, Venezuela's president survives a recall vote, but opponents claim fraud.",Politics
"Walgreen Profit Rises 30.5 Pct, Shares Up CHICAGO (Reuters) - Walgreen Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WAG.N target=/stocks/quickinfo/fullquote""&gt;WAG.N&lt;/A&gt; on Monday posted a 30.5 percent rise in quarterly profit, boosted by sales of generic drugs and digital photo processing, sending its shares to a nearly three-year high.",Business
"Bush, Kerry Pause to Trade Barbs on Iraq (AP) AP - President Bush and rival Sen. John Kerry paused from private debate practice on Monday to accuse each other of a lack of clarity on Iraq as they campaigned in ""must win"" states for each #151; the Republican incumbent in Ohio and his Democratic challenger in Wisconsin.",Politics
Ferguson Offers Rooney Helping Hand Sir Alex Ferguson is confident he can keep Wayne Rooneys feet firmly on the ground despite his sensational Champions League debut.,Sports
"MP3 Creator Warns Tech Impasse Dooming Downloads BERLIN (Reuters) - Rival technologies that baffle consumers will run more companies out of business in the nascent music download market than will head-to-head competition, one of the lead creators of MP3 playback technology warned on Wednesday.",Tech
"At 57, he's still semi-tough The average playing career of an offensive lineman in the National Football League is 3.7 years. At 16 games a season, that means the average player will strap on his pads for a mere 59 professional contests.",Sports
The IPod's New Trick: Photo Show The iPod Photo looks and feels exactly like the existing iPod -- except it can display your photos on a bright screen. Should you buy it?,Tech
"Denver storm covers roads in ice, knocks out power. DENVER - A Halloween storm gave the Denver metro area its first taste of snow for the fall, and dumped even more white gold on top of snow that had already fallen at Colorado #39;s mountain ski resorts.",Business
Crude Oil Prices Surge to All-Time High Crude oil prices briefly hit an all-time high of US\$50.69 on Tuesday as worries persisted over supply and unrest in key producers.,Business
Brockton has its lines down pat Brockton reached the postseason by controlling the line of scrimmage and it wasn't about to change its game plan.,Sports
"Sheriff Defends Handling of Bryant Case EAGLE, Colo. Sept. 3, 2004 - The sheriff and prosecutor in the Kobe Bryant sexual assault case defended how the case was handled, and said they were disappointed it never went to trial.",Sports
"Blunkett is expected to resign Home Secretary David Blunkett is expected to quit on Wednesday, BBC political editor Andrew Marr has said. The news comes amid claims he misused his office to fast-track a visa for his former lover #39;s nanny.",Politics
Iraqi group threatens to kill missing journalist BAGHDAD - A militant group has released a video saying it kidnapped a missing journalist in Iraq and would kill him unless US forces left Najaf within 48 hours.,Politics
WPP GRABS GREY FOR \$1.5B British advertising agency company WPP Group PLC has clinched a deal to buy Grey Global Group of New York in a cash-and-stock deal valued at \$1.,Business
"Dollar Jumps as the G7 Fades The dollar surged against the euro, yen and Swiss franc on Monday as, with a Group of Seven rich nations meeting out of the way, the greenback was free to join a wave of optimism about the US economy.",Business
"Spotlight shines on quarterbacks They couldn't be more different. One is the prototype quarterback, seemingly built using the create-a-player function from a video game, standing tall in the pocket and firing laser beams across the field.",Sports
"Wall Street Faces 2 Elections, Not Just 1 (Reuters) Reuters - The waiting game for the U.S.\presidential election ends two weeks from Tuesday -- but then\investors can turn over the timer and start again.",Business
Computer People Reopen Art History Dispute David Hockney's controversial theory that early Renaissance painters used cameralike devices has been challenged by researchers using digital techniques.,Tech
"Colombian rebels hand over guns More than 1,400 Colombian paramilitaries hand over their weapons to the country's government.",Politics
"Woe are the Red Sox? maybe next week And, so, pending World Series gaffes, please, what we know about the Boston Red Sox is that they are not, after all, immune to the Heimlich maneuver.",Sports
"A Whole New Look All 18 greens were replaced since last year at the Mystic Rock course where the 84 Lumber Classic is played, and the course was lengthened by 400 yards to 7,500.",Sports
"Copter crash kills cleric ATHENS -- The Christian Orthodox Patriarch of Alexandria was killed yesterday after an army helicopter transporting him and his entourage to a monastic enclave in northern Greece crashed into the sea, according to government and church officials.",Politics
"Jordan Indicts Al-Zarqawi in Conspiracy AMMAN, Jordan - Jordan's military prosecutor indicted 13 alleged Muslim militants Sunday, including Abu-Musab al-Zarqawi - one of the most wanted insurgents in Iraq - for an al-Qaida linked plot to attack targets in Jordan with chemical and conventional weapons, officials said Sunday. Al-Zarqawi and three others from the group remain at large and will be tried in absentia, officials said...",Politics
"Roddick Qualifies for Masters Cup NEW YORK (Reuters) - Defending U.S. Open champion Andy Roddick has qualified for the end-of-season Tennis Masters Cup, tournament organizers announced on Tuesday.",Sports
"Legal peer-to-peer services: Gimmick or Genius? Few in the tech world need an introduction to Napster #39;s founder, the college dropout whose revolutionary file-swapping technology shook the foundations of the \$11bn record industry.",Tech
"Bush Picks Kellogg CEO for Commerce Post President Bush, left, announces that he has chosen Carlos Gutierrez, chief executive officer of the Kellogg Co., right, to be Secretary of Commerce, Monday, Nov. 29, 2004, in the Roosevelt Room of the White House.",Business
"Vivendi, EMI hit by Spitzer probe Shares of Vivendi and EMI fell on reports that state Attorney General Eliot Spitzer has subpoenaed firms for information related to promoters payments to radio stations.",Business
"Boras holds the line on Varitek and Lowe As much as the Red Sox want to prevent Jason Varitek from playing elsewhere next year, they had their last best chance this season to work out a deal with him in spring training. They have not negotiated with Varitek, a potential free agent, since then and will not have their next opportunity to reach an agreement ...",Sports
University to Build Zebra Fish Center (AP) AP - Researchers at the University of Pittsburgh are hoping that the thousands of zebra fish living in their Biomedical Science Tower South will one day help identify genes involved in human disease and development.,Tech
"US games outfit catches rebranding cold &lt;strong&gt;LogoWatch&lt;/strong&gt; Unpleasant, but not fatal",Tech
"Lately, it's been fast times World Series analyst Tim McCarver noted last week that his boss, Fox sports chairman David Hill, had made the point that baseball isn't a slow game, it's a fast game in terms of constant strategy and decision-making.",Sports
"Israel Kills 6 Palestinians in Gaza, W.Bank Raids JABALYA, Gaza Strip (Reuters) - Israeli forces killed six Palestinians including three teenagers on Wednesday as they thrust deep into Gaza to quell rocket fire into Israel and raided two West Bank cities in search of wanted militants.",Politics
"Microsoft Chairman praises tech boom in China, India BERKELEY, Calif. Bill Gates weighed in on the subject of job outsourcing during a speech at UC Berkeley today -- a big topic with the audience of engineering students whose futures now seem as uncertain as Silicon Valley #39;s economy.",Tech
"Amazon Profit Misses Estimates Amazon.com Inc (AMZN.O: Quote, Profile, Research) on Thursday posted a higher quarterly profit but its stock fell more than 4 percent as the online retailer #39;s results failed to top Wall Street expectations.",Business
"Scientists Find 178 New Species in Oceans (AP) AP - Marine scientists say they have discovered 178 new species of fish and hundreds more new species of plants and other animals in the past year, raising the number of life-forms found in the world's oceans to about 230,000.",Tech
Free-Speech for Online Gambling Ads Sought The operator of a gambling news site on the Internet has asked a federal judge to declare that advertisements in U.S. media for foreign online casinos and sports betting outlets are protected by free-speech rights.,Tech
Sept. 11 DVDs Present Nation in Mourning LOS ANGELES - One film provides a positive message of unity. Another dramatizes the president's difficult days...,Politics
"Argentine Political Exile Wins Claim for Damages BUENOS AIRES, Argentina (Reuters) - Argentina's Supreme Court ruled for the first time on Thursday that someone who fled the country fearing political persecution during the 1970s ""dirty war"" should receive damages from the government.",Politics
Boeing-Airbus talks fall apart Europe and the United States could be headed for a trans-Atlantic trade war over the issue of government aid to Airbus and The Boeing Co.,Business
"Dominating Dirrell dispatches Despaigne ATHENS -- Leon Lawson was watching over Andre Dirrell's shoulder last night, literally and figuratively, as the US middleweight tried to box his way into the medal rounds at the Olympic Games.",Sports
"Braves eye sweep for skipper com. If the Braves sweep their doubleheader against the Mets at Turner Field on Tuesday, Braves manager Bobby Cox will become the ninth manager in history to record 2,000 career wins.",Sports
"Aid Group Threatens Afghanistan Pullout An aid group in Afghanistan said it was considering pulling out of part of the country after Taliban militants attacked its compound in a southern town yesterday, killing three people and engaging authorities in a gun battle.",Politics
Did Intel mock up dual Pentium 4 demo? ANALYST NATHAN BROOKWOOD has raised several questions about a technology announcement Intel made last week on Pentium 4 dual core processors and wonders just what technology was under the hood.,Tech
"Gateway aims to reduce hot air The Irvine, Calif., PC maker on Thursday will revamp its E-Series line of desktop PCs for businesses with three new models, including a 6300 that sports a new motherboard design, dubbed Balanced Technology Extended (BTX), that helps machines run cooler",Tech
"Football pays tribute to Hughes Friends and former Liverpool players have paid tribute to Emlyn Hughes, who has died from a brain tumour aged 57. Former Reds captain and manager Graeme Souness told BBC Radio Five Live: quot;He was an absolute legend.",Sports
"A balancing act: Australia #39;s diplomatic relations HAMISH ROBERTSON: The Foreign Minister, Alexander Downer, sparked quite an argument last week with his comments in Beijing about whether Australia would side with the United States in any war over Taiwan.",Politics
Inauguration for tallest bridge The world's highest traffic bridge is to be inaugurated in southern France by President Jacques Chirac.,Politics
"Mozilla Desktop Search \\The Mozilla foundation may be considering a desktop search implementation :\\""Having launched the much-awaited Version 1.0 of the Firefox browser yesterday\(see story), The Mozilla Foundation is busy planning enhancements to the\open-source product, including the possibility of integrating it with a\variety of desktop search tools. The Mozilla Foundation also wants to place\Firefox in PCs through reseller deals with PC hardware vendors and continue to\sharpen the product's pop-up ad-blocking technology.""\\I'm not sure this is a good idea. Maybe it is though. The technology just\isn't there for cross platform search.\\I'd have to suggest using Lucene but using GCJ for a native compile into ...\\",Tech
JBoss unveils workflow engine Open source company JBoss this week introduced a workflow engine that broadens the company #39;s middleware stack. JBPM 2.0 was developed with the open source project of the same name,Tech
"Birds Not Being Killed by Wind Farms -Ecologist (Reuters) Reuters - Two major offshore wind farms in Denmark\are giving the lie to fears that birds are being killed by\flying into the huge vanes of such installations, a conference\heard on Thursday.",Tech
"Study Finds Accelerating Decline in Corporate Taxes merica #39;s largest and most profitable companies paid less in corporate income taxes in the last three years, even as they increased profits, according to a study released yesterday.",Business
"Microsoft Sues 7 Spammers Microsoft indicated that the defendants used compromised computers around the world, using so-called zombie computers. By Thomas Claburn.",Tech
"Greece proved to be ideal host ATHENS - No question where to watch the sun set on these Olympics. It was here, on the white marble slab benches of Panathinaiko Stadium, just as the bobbing gaggle of rail-thin runners made their way from Marathon.",Sports
Football Legend Maradona Returns to Cuba for Drug Rehab Argentine football legend Diego Maradona has arrived in Cuba to resume his rehabilitation for cocaine addiction. Tuesday #39;s move follows a relapse that left him confined to a psychiatric hospital in Buenos Aires.,Sports
"PeopleSoft Ousts CEO in Oracle Battle In Oct 1 story headlined quot;PeopleSoft Ousts CEO Amid Oracle Battle, quot; please read in paragraph 16 ... originally offering \$16 a share ... instead of ... originally offering \$19.50 a share ... By Michael Kahn and Martha Graybow.",Business
"NL notables Houston's Roger Clemens (18-4) isn't scheduled to make another start before the end of the regular season, but has suggested he'd like to pitch in the regular-season finale against Colorado Sunday.",Sports
"Marathon gatecrasher given suspended sentence A Greek court has given a former Irish priest a suspended 12-month jail sentence and a 3,000 euro (2,000 pound) fine for pushing a leading Olympic marathon runner off the road, a court source says.",Sports
"Governor Promises Help Reopening Schools Affected By Charley One week after Hurricane Charley chewed a path from Punta Gorda to Daytona Beach, Gov. Jeb Bush promises to to use state resources to help schools damaged or destroyed by the storm to reopen quickly.",Business
Sharon #39;s bold move in Gaza Tuesday #39;s vote in the Israeli Knesset in favor of Prime Minister Ariel Sharon #39;s plan for unilateral withdrawal of settlers and soldiers from Gaza was a historic moment in the history of Israel.,Politics
"United, pilots tentatively agree on additional cuts United Airlines, seeking cost cuts to help it get out of bankruptcy, has reached a tentative agreement with its pilots union, the first labor accord on additional concessions the carrier proposed last month.",Business
"Encarnacion Leads Marlins Over Rockies 4-3 (AP) AP - Juan Encarnacion hit a two-run single in the first inning and a go-ahead, two-run homer in the eighth, leading the Marlins over Colorado 4-3 Saturday night and extending the Rockies' losing streak to six.",Sports
"Mickelson out of WGC event in Ireland World number four Phil Mickelson withdrew on Thursday from the WGC-American Express Championship being held in Kilkenny, Ireland next week.",Sports
Intel bets on WiMax by backing Clearwire (SiliconValley.com) SiliconValley.com - Intel and cellular phone billionaire Craig McCaw have joined forces to deliver a new high-speed wireless Internet service.,Tech
"Cubs Cut Loose Alou, Grudzielanek CHICAGO (Sports Network) - The Chicago Cubs Thursday declined to pick up the 2005 options on outfielder Moises Alou and second baseman Mark Grudzielanek, making the two veterans free agents.",Sports
"Egypt, Israel Ink Trade Deal with US Israel, Egypt, and the United States signed a trade agreement that a senior US official called the most significant trade pact between Egypt and Israel in the past 20 years.",Politics
Microsoft issues patches for seven software flaws SEATTLE - Microsoft has warned of seven newly found flaws in its software that could allow an attacker to steal data and take over a personal computer running the Windows operating system.,Tech
"Eagles soar to NFC East division title EAST RUTHERFORD, United States (AFP) - The Philadelphia Eagles clinched their fourth straight division title, and with plenty of time to spare in the National Football League season.",Sports
"NHLPA Disputes Claims The NHLPA said on Thursday that its 24 percent salary rollback would produce a \$275.5 million profit for teams as opposed to a \$568.5 million loss, as stated by the NHL.",Sports
"Report: Blair Recovering Well After Heart Operation LONDON (Reuters) - British Prime Minister Tony Blair has had a successful operation for recurrent heart palpitations and is ""doing well,"" Sky TV reported Friday.",Politics
"Greek, British Police Break Illegal Software Ring ATHENS (Reuters) - Greek and British police in a joint operation cracked a multi-million illegal software sales ring, arresting two people and seizing thousands of pirate high-tech software programs, Greek police said on Friday.",Tech
US stockmarket closes on a high US blue-chip stocks ended barely higher on Friday as a spike in oil prices to near record levels pared earlier gains and renewed concerns about the effect of high energy prices on consumer spending and corporate profits.,Business
"Mac-to-BlackBerry synchronization app launched In what may someday may be nicknamed the MacBerry, Information Appliance Associates (IAA) announced this week a product called PocketMac BlackBerry, a synchronization application that will give RIM BlackBerry users the ability to do two-way synching of Mac and RIM data.",Tech
3 Giants Create New Online Music Service Three major recording companies have agreed to make their music available to be shared and sold over a new online file-swapping service that aims to lure music fans away from rival,Tech
"Google Raises \$1.67 Bln in Cut-Price IPO NEW YORK/SAN FRANCISCO (Reuters) - Google Inc., the most popular Internet search engine, raised \$1.67 billion on Wednesday in its long-awaited IPO after slashing the price and size of an offer beset by missteps and ...",Business
Network Adds Delay to Nascar Telecasts NBC is adding a 5-second delay to its Nascar telecasts after Dale Earnhardt Jr. used a vulgarity during a postrace interview last weekend.,Sports
Powell Acknowledges Signs of NK #39;s Missile Test Following recent reports indicating that North Korea may be preparing to test fire a missile intelligence agencies worldwide are keeping tabs on the latest information.,Politics
"Despite Mega-Deals, Small Mergers Rule Philadelphia (Reuters) - Despite the euphoria of one of the busiest weeks in U.S. mergers and acquisitions in almost five years, Wall Street investment bankers cannot live by mega-deals alone.",Business
Monsanto Says Justice Dept Closes Inquiry (Reuters) Reuters - Monsanto Co. (MON.N) on Wednesday said\the U.S. Justice Department has closed an inquiry into\potential antitrust issues regarding a key ingredient used in\its Roundup herbicide.,Business
"Teenage bullies thrive in cyberspace The fight started at school, when some eighth-grade girls stole a pencil case filled with makeup that belonged to a new classmate, Amanda Marcuson, and she reported them.",Tech
"Micosoft Introduces MSN Toolbar Suite Beta Microsoft introduced a beta version of its new MSN Toolbar Suite, with desktop search functionality. The new MSN Toolbar Suite includes an updated version of the popular MSN Toolbar for Microsoft Internet",Tech
"Jitters before assault wearing on soldiers NEAR FALLUJAH, Iraq -- The hulks of the 69-ton M1A1 Abrams tanks were barely visible on the dark desert plain, but the rumble of their engines filled the night.",Politics
"Who's Behind the Gold Medalist's Mask? Gosh, an American! Mariel Zagunis crushed Tan Xue of China, 15-9, in the final of the women's saber Tuesday, earning the first American gold in a recognized fencing event.",Politics
"Study: U.S. needs foreign-born workers Report backed by pro-visa group sees shortages in high-skill occupations, a view not shared by all.",Tech
"College Notebook: Ole Miss to hire coach Mississippi has hired Southern California assistant Ed Orgeron to coach the Rebels, Orgeron #39;s father told The Associated Press yesterday.",Sports
Little change seen in Dec. 14 statement WASHINGTON (CBS.MW) - Every Federal Open Market Committee meeting contains a flavor of mystery as officials gather behind closed doors to hold crucial discussions about the economic forecast and to make decisions on interest rates.,Business
"Dodgers' Green to Miss Game on Yom Kippur SAN DIEGO - Los Angeles Dodgers first baseman Shawn Green will definitely sit out at least one game of a weekend series against the San Francisco Giants in observance of Yom Kippur, but will wait until Thursday to make his final decision. Green said Wednesday there's a possibility he'll sit out both Friday night and Saturday afternoon...",Politics
"National Semiconductor to Sell Unit National Semiconductor Corp. said Monday it agreed to sell its imaging business, which makes chips used in small cameras and cell phones, to camera giant Eastman Kodak Co.",Business
Hewitt into Japan Open semis World number three Lleyton Hewitt has booked his place in the semi-final of the Japan Open with a straight sets win over Frenchman Cyril Saulnier.,Sports
"Britain Hopes and Prays for Hostage in Iraq LIVERPOOL, England (Reuters) - Anxious Britons awaited news on Wednesday of hostage Kenneth Bigley after his captors in Iraq said they beheaded the second of two Americans being held with him.",Politics
"Pakistan, India agree to reopen second rail link ISLAMABAD: Pakistan and India on Friday ended a two-day meeting on reviving Khokhrapar-Monabao rail link and agreed to take necessary steps for an early resumption of the train service.",Politics
Raptors' Carter Placed on Injured List (Reuters) Reuters - Toronto Raptors All-Star\swingman Vince Carter was placed on the injured list Friday\after tests revealed a mild strain of his left Achilles'\tendon.,Sports
"Money Now Sole Obstacle to Khmer Rouge Trials -UN (Reuters) Reuters - Funding is the only obstacle to\U.N. approval for Cambodia to begin long-delayed trials of\former Khmer Rouge leaders blamed for some 1.7 million deaths,\the United Nations said on Friday.",Politics
Rival stent tops Taxus in study NEW YORK -- Results of a Korean study released yesterday show Cordis Corp.'s Cypher drug-coated stent outperformed Boston Scientific Corp.'s Taxus Express2 stent in a multicenter study.,Business
"Hitchhiker gets 1m web listeners A million people have listened to internet repeats of Douglas Adams' Hitchhiker's Guide to the Galaxy, the BBC says.",Politics
Moving Ideas Off Campus The transfer of technological innovations from the campus to the capitalist marketplace has been a financial windfall for many schools.,Tech
PayPal and Apple iTunes link-up Payment system Paypal announces a tie-up with Apple's iTunes as it continues to secure new business with online retailers.,Business
Canadians protest against Bush visit THOUSANDS of Canadians have taken to the streets in protest as US President George Bush began his first official visit to the country.,Politics
"Experts Warn of Net Flu Vaccine Scam Vaccines for sale online can be dangerous, and sellers could be perpetrating credit card fraud.",Tech
Jarvis slumps as debt deadline nears Shares in Jarvis have plunged by more than 20 per cent after the support services contractor warned that it may yet fall victim to its 230 million debt burden.,Business
HP developing 'smart rack' to ease data center work Company shows off labor-saving data center technology at Palo Alto research lab.,Tech
"Oracle Fires Top PeopleSoft Executives The Oracle Corporation fired PeopleSoft's co-president and chief financial officer, Kevin Parker, and three other top executives.",Tech
Bank of Montreal to acquire Indiana-based institution Toronto (Dow Jones) -- Bank of Montreal on Wednesday said it agreed to acquire Mercantile Bancorp Inc. for \$156.5 million as it moves to expand in the Midwest region of the United States.,Business
"IBM upgrades blade servers IBM will soon begin shipping upgraded models of its HS20 and JS20 blade servers, including a new SCSI option for the HS20 that will double the number of SCSI blades that users can fit into a single chassis.",Tech
"FCC OKs Cingular Bid for AT T Wireless (Reuters) Reuters - The U.S. Federal Communications\Commission said on Tuesday it has conditionally approved\Cingular Wireless' #36;41 billion cash acquisition of AT T\Wireless Services Inc. , clearing the last big hurdle\for the deal.",Business
"European Union to lift sanctions against United States BRUSSELS (Belgium): The European Union will lift sanctions against the United States now that US President George W. Bush has signed a law reforming corporate tax breaks deemed illegal by the World Trade Organisation, the EU executive commission said",Business
Youzhny too hot for Greg Greg Rusedski missed out on reaching consecutive Russian finals when he lost 3-6 6-3 6-4 to Mikhail Youzhny in their semi-final at the St Petersburg Open.,Sports
"ID Biomedical #39;s Shot in the Arm ID Biomedical (Nasdaq: IDBE) recently showed the importance of being in the right place at the right time, especially in the vaccine business.",Business
"AMD's Ruiz disappointed by Microsoft's 64-bit delays Advanced Micro Devices Inc. (AMD) is disappointed by Microsoft Corp.'s decision to delay the introduction of 64-bit versions of its Windows operating system, but sees no significant impact from the delay on sales of its 64-bit processors, the company's top executive said Thursday.",Tech
"Microsoft helps in bogus degrees case With help from software giant Microsoft Corp., officials tracked down two brothers who authorities say sold bogus college degrees over the Internet, including an MBA that was issued to a housecat.",Tech
"Liverpool #39;s G force: Can it be Alonso? LIVERPOOL - All of a sudden, a promising future under new manager Rafael Benitez has turned dismal after Steven Gerrard #39;s broken foot.",Sports
