text,label
"Britain Hopes and Prays for Hostage in Iraq LIVERPOOL, England (Reuters) - Anxious Britons awaited news on Wednesday of hostage Kenneth Bigley after his captors in Iraq said they beheaded the second of two Americans being held with him.",Politics
"Amazon Profit Misses Estimates Amazon.com Inc (AMZN.O: Quote, Profile, Research) on Thursday posted a higher quarterly profit but its stock fell more than 4 percent as the online retailer #39;s results failed to top Wall Street expectations.",Business
"Knicks #39; defense consistently bad The list of quot;bests, highests and biggests quot; accomplished by Toronto in its 114-91 blowout of the Knicks on Wednesday night at the Air Canada Centre really was quite impressive.",Sports
"Killing of Filmmaker Yields Indictments in Netherlands Description: Dutch authorities have indicted seven people in murder of a provocative filmmaker. Theo Van Gogh made films critical of Islamic violence against women and insulted Christians, Jews and others.",Politics
"SunTrust Restates First-Half Results NEW YORK (Reuters) - SunTrust Banks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=STI.N target=/stocks/quickinfo/fullquote""&gt;STI.N&lt;/A&gt;, which fired three executives over its accounting for bad loans, on Friday restated first-half profit higher by \$25.1 million, more than it had forecast, to fix the mistakes.",Business
"US Wants No Warming Proposal The Bush administration has been working for months to keep an upcoming eight-nation report from endorsing broad policies aimed at curbing global warming, according to domestic and foreign",Tech
"Is Google Bobbing for Apple? Just in case Apple #39;s (Nasdaq: AAPL) computer users were feeling left out, news reports say that Google (Nasdaq: GOOG) intends to develop its Desktop Search application for the Mac platform.",Tech
BA plane diverted after hoax Dutch police have given the quot;all-clear quot; to a British Airways flight from Berlin to London which was diverted to Amsterdam #39;s Schiphol airport with a Dutch fighter jet escort because of a bomb threat.,Politics
"Glavine shaky in first start since taxi crash SAN FRANCISCO - Mets left-hander Tom Glavine endured a shaky return in his first pitching appearance since he lost two front teeth in a taxi accident, as New York beat San Francisco 11-9 in 12 innings yesterday.",Sports
"Roger setting the standard, says Hewitt New York: Lleyton Hewitt is getting frustrated meeting Roger Federer in the major events. For the third time in four Grand Slams this year, the Swiss got the better of Hewitt.",Sports
"Oracle Fires Top PeopleSoft Executives The Oracle Corporation fired PeopleSoft's co-president and chief financial officer, Kevin Parker, and three other top executives.",Tech
Hewitt into Japan Open semis World number three Lleyton Hewitt has booked his place in the semi-final of the Japan Open with a straight sets win over Frenchman Cyril Saulnier.,Sports
"Nigeria Militia Leader Says Deal Reached ABUJA, Nigeria Sept. 29, 2004 - The leader of militia fighters threatening to widen a battle for control of Nigeria #39;s oil-rich south said Wednesday he agreed to a tentative deal with President Olusegun Obasanjo",Politics
Japan Confirms Japanese Hostage in Iraq Beheaded Japan #39;s government on Sunday said it is now certain that a 24-year-old Japanese backpacker taken hostage in Iraq has been killed.,Politics
"Latest Mozilla releases fix 10 security flaws At least three critical vulnerabilities are among those fixed by the most recent versions of Mozilla, Firefox and Thunderbird.",Tech
"Sprint, SBC in Wi-Fi roaming pact KANSAS CITY, Mo. - Customers of Sprint Corp. and SBC Communications Inc. will be able to use both companies #39; wireless Internet connections with less hassle under a reciprocal deal announced Friday.",Tech
"Judge lets US Airways cut workers #39; pay by 21 ALEXANDRIA, Va. - A bankruptcy judge granted US Airways authority yesterday to immediately cut the pay of its union workers by 21 percent through mid-February, saying the airline #39;s situation is so dire that urgent action must be taken.",Business
"Shrugging Off Mutiny, Sharon Rejects Gaza Referendum JERUSALEM (Reuters) - Israeli leader Ariel Sharon rejected calls from within his mutinous cabinet Wednesday for a referendum on leaving Gaza after winning parliament's support to uproot settlements from land claimed by Palestinians.",Politics
"Ex-mates vote Garciaparra in In some ways, he is the 26th man. Nomar Garciaparra played such an integral role in helping the Red Sox become a championship-caliber franchise that his former teammates have not forgotten him even as they approach the threshold of a dream.",Sports
"MLB: Houston 8, St. Louis 3 Jeff Kent went two for four with four RBI Thursday night to give Houston an 8-3 victory over St. Louis. Mike Lamb added a home run as Houston remained two games behind San Francisco in the National League wild card race.",Sports
"Fight Over Kerry's War Record Escalates WASHINGTON - John Kerry's Vietnam War service records run to multiple medal commendations and a notation of ""conspicuous gallantry"" in combat. President Bush's file tracks the stateside career of a National Guard test pilot...",Politics
PalmOne Intros Treo 650 Smartphone The Treo allows users to dial contacts by name from a contacts list or enter a name or number on the improved backlit Qwerty keyboard or on-screen dial pad.,Tech
LEVERKUSEN LEAVE IT LATE Two goals in five minutes rescued a point for Bayer Leverkusen as they staged a late fightback against Nurnburg. Sven Muller opened the scoring for the visitors and a Diego Placente own goal midway through,Sports
Who Next? Ukraine's Opposition Leader Fears Murder KIEV (Reuters) - Ukraine's main opposition leader and presidential hopeful Viktor Yushchenko on Tuesday warned politicians their lives could be in danger from a murderous leadership bent on election victory.,Politics
British foreign minister arrives in troubled Darfur (AFP) AFP - British Foreign Secretary Jack Straw arrived in Sudan's violence-plagued western region of Darfur to see the plight of refugees driven from their homes by state-sponsored militias.,Politics
"President sees lead shrink on U of I Electronic Markets Iowa City, Ia. - President Bush #39;s lead in the University of Iowa-run Iowa Electronic Markets has shrunk in the past week with Democratic challenger Sen. John Kerry making a comeback among online investors, according to markets data on Friday.",Business
"Spammer Jailed, Fines Issued In Landmark Case Nov 03, 2004 -- A Loudoun County Circuit Court jury convicted a brother and sister from North Carolina on three counts each of sending spam and acquitted the third co-defendant in the nations first felony spam trial that ended Wednesday.",Tech
"Putin ally #39;is winner #39; of Chechen election A pro-Kremlin former policeman has become president of Chechnya, according to partial results last night of an election held after a week of rebel attacks made a mockery of Moscow #39;s claim to have pacified the republic.",Politics
"iMac G5: Most Elegant Desktop Ever #147;I am writing these words on the most elegant desktop computer I #146;ve ever used, #148; writes Walt Mossberg about the iMac G5 in the Wall Street Journal, #147;a computer that is not only uncommonly beautiful but fast and powerful, virus-free and surprisingly affordable. This machine takes up no more space on a desk than a flat-panel monitor. In fact, the entire computer is contained behind a flat-panel screen in a space just 2 inches thick #151; thinner than most flat-panel monitors alone. #148; Sep 23",Tech
Dolphins Ask Williams for #36;8.6 Million (AP) AP - The Miami Dolphins have asked Ricky Williams to return #36;8.6 million they say the running back owes the team because he has decided to retire.,Sports
"Kovalainen surprises at Race of Champions In the off season, it is for most F1 and racing fans, a long time with no racing action. The Race of Champions gives the fans a little breath.",Sports
India in Commanding Position Bangladesh finally ended Indias first innings in the second Test in Chittagong today - but not before the tourists had amassed a commanding 540.,Sports
"China #39;blocks Google news site #39; China has been accused of blocking access to Google News by the media watchdog, Reporters Without Borders. The Paris-based pressure group said the English-language news site had been unavailable for the past 10 days.",Tech
"Lennar Profit Up 12 Pct, Shares Fall Home builder Lennar Corp. (LEN.N: Quote, Profile, Research) on Monday reported a 12 percent rise in quarterly profit and raised its forecasts for the current and following year, citing a stable economy.",Business
"Lately, it's been fast times World Series analyst Tim McCarver noted last week that his boss, Fox sports chairman David Hill, had made the point that baseball isn't a slow game, it's a fast game in terms of constant strategy and decision-making.",Sports
South Korean group vows massive strike over labor reform bill (AFP) AFP - A powerful South Korea labor group said it would call hundreds of thousands of its members to strike next week against a government bill aimed at stopping union militancy and securing flexible job markets.,Politics
Judge Declines to Dismiss Pollution Suit (AP) AP - A federal judge on Monday refused to dismiss a lawsuit accusing a Canadian mining company of polluting the Columbia River with heavy metals for decades.,Tech
"Newfound Comet Set for Winter Display (SPACE.com) SPACE.com - Donald Machholz of Colfax, \ California, an optician who has been interested in astronomy since age eight, \ discovered nine comet from 1978 through 1994. He has since spent 1,457 hours \ scanning the skies for other comets, without any luck.",Tech
"Dollar Inches Up TOKYO (Reuters) - The dollar edged up against the euro on Tuesday, expanding the previous day's gains as traders took stern words from European officials against the U.S. currency's weakness as a signal to take profits.",Business
"Setting sights on Delgado Fresh off the Pedro Martinez signing, the Mets didn #39;t waste much time before moving on to their next order of business. A baseball official with knowledge of the team #39;s plans",Sports
Palestinian leadership hinges on Arafat fortune: Israel Israeli Foreign Minister Silvan Shalom says any debate among Palestinians as to who will lead in the absence of the ailing Yasser Arafat is related to Mr Arafat #39;s personal fortune.,Politics
"Sixty Chinese miners trapped after fire Sixty Chinese miners are trapped underground after fire swept through a series of iron mines in northern Hebei Province, Xinhua news agency says.",Politics
"Hiring slump continues for many in high-tech Researchers at the University of Illinois in Chicago have confirmed what many high-tech workers have long suspected: The job market for technology workers remains bleak, years after the US recession officially ended in late 2001.",Business
"Jackson tried but failed to trade a defiant Kobe--report Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. LOS ANGELES, California, United States of America -- Phil Jackson painted Kobe Bryant as a pampered star who",Sports
"Jazz fails to unlock Key Twenty-four hours earlier, Danny Fortson was bickering his way toward a couple of technical fouls and an ejection, which he admitted cost his team a victory.",Sports
"Schilling Gets 20th As Red Sox Beat D-Rays (AP) AP - Curt Schilling became the first 20-game winner in the major leagues this season, reaching the mark for the third time in four years and leading the Boston Red Sox to an 11-4 victory over the Tampa Bay Devil Rays on Thursday night.",Sports
"Nokia pulls out, Sony Ericsson goes in STRANGE. THE DAY after Sony Ericsson announces it has done a deal with the Financial Times (FT) to offer content via its portal, Nokia says it is reigning back its own portal, Club Nokia.",Tech
Vols Impressed With Freshman Quarterback (AP) AP - There is no quarterback controversy at Tennessee. The Volunteers have a competition. No. 10 Tennessee has been touting its rotation of two freshmen as a way to keep defenses off balance and busy preparing for quarterbacks with different styles.,Sports
"Stocks to Watch Thursday (Reuters) Reuters - Stocks moving on Thursday: EXXON MOBIL\, ROYAL DUTCH PETROLEUM CO. :",Business
"PeopleSoft Denies Execs Visited Oracle (Reuters) Reuters - PeopleSoft Inc. on Tuesday\denied an analyst report that its executives recently met with\Oracle Corp. , the rival software vendor that last year\launched a hostile bid for PeopleSoft.",Tech
Keeping Better Track From Factory to Checkout Using radio scanners to wirelessly identify consumer products is simple in concept but dauntingly complex in reality.,Tech
SEC probes papers #39; circulation figures The Securities and Exchange Commission has started an investigation into newspaper circulation reporting after several publications acknowledged exaggerating their sales.,Business
Cards #39; Rolen just happy to be on field Scott Rolen has been nursing a strained right calf muscle for the last month. But compared to his condition when the St. Louis Cardinals were last in the National,Sports
"U.S. Raps Cuba on Its Presence Abroad (AP) AP - The State Department is accusing Cuba of training Colombian rebels and says it is troubled by a large presence of Cuban personnel in Venezuela, whose president, Hugo Chavez, is a close ally of Cuban President Fidel Castro.",Politics
"US Stocks Climb as Crude Oil Falls \$2 Stocks rose after US crude oil fell below \$50 a barrel on Monday, offsetting jitters ahead of an uncertain outcome for the US presidential election.",Business
Video Shows G.I.'s at Weapon Cache A videotape shows a huge supply of explosives still at Al Qaqaa munitions complex nine days after the fall of Baghdad.,Politics
The IPod's New Trick: Photo Show The iPod Photo looks and feels exactly like the existing iPod -- except it can display your photos on a bright screen. Should you buy it?,Tech
"Blue Chips End Lower, Earnings Disappoint NEW YORK (Reuters) - U.S. blue-chips ended slightly lower on Wednesday after Honeywell International Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HON.N target=/stocks/quickinfo/fullquote""&gt;HON.N&lt;/A&gt; and J.P. Morgan Chase Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JPM.N target=/stocks/quickinfo/fullquote""&gt;JPM.N&lt;/A&gt; disappointed investors with quarterly reports, and high oil prices rekindled worries about the impact on corporate profit margins.",Business
"Let the Bidding Begin Wasting little time, Omar Minaya has reportedly offered Pedro Martinez a three-year, \$37.5 deal, with an option for a fourth season.",Sports
"Philly Considers Wireless Internet For All Sep. 02, 2004. Forget finding an Internet cafe. For less than what it costs to build a small library, city officials believe they can turn all 135 square miles of Philadelphia into the world #39;s largest wireless Internet hot spot.",Tech
"ONGC #39;s 10th acquisition abroad ONGC Videsh Ltd, the overseas arm of state-run Oil and Natural Gas Corp, has acquired a majority stake in an oil block in Australia.",Politics
"Defense Leaders Faulted by Panel in Prison Abuse Leadership failures at the highest levels contributed to an environment in which detainees were abused, a panel concluded.",Politics
"Here #39;s looking at you, babe! YOU have read about the alternative Internet browser that is known as Firefox. Here #39;s an easy guide to it. Nothing. Firefox is the collective product of volunteer programmers in what is known as the open-source community.",Tech
"Toys 'R' Us banks on strategy With one week left until Christmas, customers can still find some of the season's hottest toys, like Dora's Talking House and Bella Dancerella, a ballet kit, at Toys ""R"" Us Inc. But it's a different story at rival Wal-Mart Stores Inc. , whose inventory of many of the popular items has been depleted.",Business
"Run of birdies wins for Ochoa Kutztown, Pa. -- Lorena Ochoa birdied three of the final four holes yesterday to overcome a five-stroke disadvantage and win the Wachovia LPGA Classic.",Sports
"Local Chain Rolling Out D.C. Tabloid Journal Newspapers Inc. plans to begin distributing a free daily newspaper in the District on Feb. 1, according to one of its major advertisers and a source close to the company.",Business
X-Prize for world #39;s #39;Holy Grails #39; A series of X-Prizes for the scientific or technological breakthroughs that tackle the most important challenges facing humans are being planned.,Tech
"IBM plans fewer U.S. layoffs to compensate for offshoring After internal documents revealed plans to send nearly 5,000 jobs to developing countries over two years, IBM became an easy target for critics of outsourcing. Will limiting layoffs take the sting out of moving these jobs abroad?",Tech
"Report: Officials search Yukos managers #39; homes Russian authorities have searched the homes of dozens of managers working for the embattled Yukos oil company in what one board member described as a massive campaign reminiscent of the Stalinist purges, a news agency reported Sunday.",Business
"Bad case of shakes As long as the last ember flickered in their fading bonfire of opportunity, the Red Sox planned to keep hope alive. As long as they clung to a faint chance of catching the Yankees for the American League East title, they vowed to play as if they could achieve the unfathomable.",Sports
"Consumer Price Index up 0.6 in Oct. (Washington-AP) Nov. 17, 2004 - The Labor Department #39;s Consumer Price Index shows a larger-than-expected gain, but combined with Thursday #39;s reading on wholesale inflation, analysts say the picture is one where",Business
"OPEC: 'Very Small' Impact from Surge LONDON (Reuters) - OPEC producers have said they see little impact on economic growth so far from oil's relentless price surge, which Wednesday racked up yet another record high.",Business
"Bentley comes home just ahead of NE-10 crowd The Northeast-10 Conference race is entering the final third of the season, and the four teams atop the standings are separated by just a half-game.",Sports
"Pentagon Blocks Access to Site for Overseas Voters (Reuters) Reuters - Some Americans overseas are being\denied access to a Pentagon-run Web site intended to make it\easier for them to vote by absentee ballot due to security\measures to thwart hackers, the Pentagon said on Tuesday.",Tech
"Els Reflects on Season of Heartache (AP) AP - ""To be No. 1 in the world is one thing, but to win a major, that's what we all strive for. That's what we all want."" #151; Ernie Els, three weeks before the Masters.",Sports
"Car Bomb Near Fallujah Kills 7 Marines BAGHDAD, Iraq - A massive car bomb exploded Monday on the outskirts of Fallujah, killing seven U.S. Marines and wounding several others, a U.S...",Politics
"Congress Puts Hooks in Copyright Crooks Congressional lawmakers are taking a cue from Hollywood with an aim to beef up penalties against people who illegally swap copyrighted movies and songs over the Internet. \&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",Tech
Sharon opens Gaza debate Israeli Prime Minister Ariel Sharon asked Parliament to approve a unilateral Israeli withdrawal from the Gaza Strip and parts of the West Bank in a turbulent session on Monday.,Politics
Dollar Slumps After Weak U.S. Data NEW YORK (Reuters) - The dollar sagged on Tuesday as softer U.S. data on Tuesday re-ignited worries that the world's largest economy has yet to recover from its recent soft patch.,Business
Unilever shares fall on warning Shares in Unilever fall after the Anglo-Dutch consumer goods giant issued a surprise profits warning.,Business
"Farina Elia advances at SEAT Open Third-seeded Silvia Farina Elia of Italy eased into the second round of the SEAT Open on Monday with a 6-3, 6-2 win over Stephanie Foretz of France.",Sports
"Fans at Ryder Cup Proving to Be Quiet (AP) AP - Midway through Friday's Ryder Cup matches at Oakland Hills, English golf fan Sean Warden began to wonder: Was it tee time, or tea time?",Sports
"Cameras Ready, Spacecraft Gets Up Close to Saturn Moon The Cassini spacecraft cruised on Tuesday to within 745 miles of Titan, Saturn #39;s planet-size moon, for the first close encounter with it.",Tech
Nebraska holds on for victory Nebraska capitalized on four Pittsburgh turnovers and batted down a pass in the end zone on the game's final play yesterday to preserve a 24-17 win in the first meeting of the teams since 1958.,Sports
"Kidnappers Release Seven Hostages in Iraq BAGHDAD, Iraq - Kidnappers released two female Italian aid workers and five other hostages Tuesday, raising hopes for at least 18 foreigners still in captivity. But insurgents showed no sign of easing their blood-soaked campaign against the U.S...",Politics
"J amp;J #39;s Big Buy NEW YORK - In its biggest purchase ever, Johnson amp; Johnson is dropping \$24.5 billion to get into the fast-growing market for implantible devices that automatically restart stopped hearts.",Business
"Indonesian former general heading for massive presidential &lt;b&gt;...&lt;/b&gt; In Indonesia, former general Susilo Bambang Yudhoyono is heading for a massive presidential election victory over incumbent Megawati Sukarnoputri.",Politics
Intel bets on WiMax by backing Clearwire (SiliconValley.com) SiliconValley.com - Intel and cellular phone billionaire Craig McCaw have joined forces to deliver a new high-speed wireless Internet service.,Tech
"Five killed, scores hurt as rebels bomb buses in India's northeast (AFP) AFP - Five people were killed and scores wounded in northeast India when militants blew up two buses, threw a grenade into a market and triggered twin blasts on a railway track, officials said.",Politics
"Kennedy set to make swift million from clearing out the clutter CAROLINE KENNEDY is staging the ultimate yard-sale. She is clearing out paintings, furniture, horseriding gear and a mysterious photograph of a nude woman by a swimming pool from the attics and cupboards of several family homes.",Tech
Kohl's Reconnects With Mothers The specialty department store chain goes back to basics to get in touch with its customer base.,Business
WPP GRABS GREY FOR \$1.5B British advertising agency company WPP Group PLC has clinched a deal to buy Grey Global Group of New York in a cash-and-stock deal valued at \$1.,Business
"NHL vs. NHLPA Whenever the deal gets done this time, it #39;s going to be done in its entirety. They #39;ll dot the i #39;s and cross the t #39;s and get the lawyers to sign off on each and every last collectively bargained word.",Sports
Bradley's Appeal Rejected The Ohio Supreme Court rejects former Indians outfielder Milton Bradley's appeal of a three-day jail sentence he received after driving away from police who were trying to give him a speeding ticket.,Sports
"No Urban renewal for fading Notre Dame NEW YORK - When Notre Dame fired Tyrone Willingham earlier this week, there was a strong feeling among certain influential Board of Trustees members that the university had to move immediately or risk losing coveted Utah coach Urban Meyer to another school",Sports
"Coming soon: full-scale DVD format war TOKYO - A full-scale war over DVD formats is only a matter of time - the electronics industry can smell it in the air. As the two opposing camps continue to recruit allies, negotiations are no longer about averting a confrontation.",Tech
"8 Terror Suspects Appear in British Court LONDON - Eight suspects, including a man identified by the United States as a senior al-Qaida figure, appeared in a London court under heavy guard Wednesday as police investigated their alleged plot to commit murder and to cause mayhem with chemical, biological or radioactive materials. A prosecutor also said police were searching about 100 computers and thousands of files, suggesting a protracted investigation that could produce more charges against the suspects, who were seized in raids across England two weeks ago...",Politics
Mercent to help Guess sell on Amazon E-commerce Web services specialist is helping retailers take the guesswork out of setting up shop on Amazon.,Tech
"Iraqi Forces Move Close to Najaf Shrine - Witness NAJAF, Iraq (Reuters) - Iraqi security forces advanced to within 400 meters (yards) of Najaf's Imam Ali shrine on Tuesday, a Reuters witness said.",Politics
"Woolworths Has 16.6 Stake in Australian Leisure, Extends Offer Woolworths Ltd., Australia #39;s biggest grocer, increased its stake in takeover target Australian Leisure amp; Hospitality Group to 16.",Business
Boston Scientific to Offer Senior Notes Medical device maker Boston Scientific Corp. on Monday said it is launching a public offering of two series of its senior notes to repay commercial paper borrowings and for general corporate purposes.,Business
"Campaigns Focus on Iraq in Ads (AP) AP - President Bush claims John Kerry ""doesn't even know where he stands"" on the war, while the Democrat accuses Bush of having ""no plan what to do"" in Iraq #151; dueling television ads setting the stage for the candidates' Thursday night debate over foreign policy.",Politics
"Google Raises \$1.67 Bln in Cut-Price IPO NEW YORK/SAN FRANCISCO (Reuters) - Google Inc., the most popular Internet search engine, raised \$1.67 billion on Wednesday in its long-awaited IPO after slashing the price and size of an offer beset by missteps and ...",Business
Windows XP SP2 (Service Pack 2 ) I could go on and on. This isn #39;t so much a patch or update as it is a completely new version. Rather than calling it Windows XP Service Pack 2 they could just drop the quot;Service Pack quot; part and call it Windows,Tech
"Hamm gold by a sliver ATHENS - Paul Hamm feared he had blown a shot for a medal when he stumbled at the end of his performance in the vault, his fourth event in the six-event men #39;s individual all-around final. But the freckle-faced gymnast from Wisconsin ...",Sports
"Colon, Angels rip A's The Angels considered themselves a playoff team all along, even while they spent the summer playing catch up. Now they're one win away.",Sports
"The Worst Things About Tokyo 1. The toilets. What is that thing, you say? Well, its not a urinal, but rather what is known in English as a squat-toilet. It might seem hard to believe, but many people in Japan prefer using these floor holes to a standard Western toilet.",Tech
"NASA Chief Sees Mandate for Bush Space Program The budget increase Congress just voted for NASA is a clear endorsement of President Bush #39;s plan to send astronauts back to the moon and later Mars, the head of the space agency said Tuesday.",Tech
"Al-Baradai in S Korea The head of the UN nuclear watchdog has said he is aware nuclear experiments South Korea has conducted were small, but noted his agency needs to make sure they will not be repeated.",Politics
"Airbus forecasts increased demand for its largest fleet Airbus, the world #39;s biggest maker of commercial aircraft, forecast yesterday that airlines will need 1,902 jumbo planes over the next 20 years -- more than double the forecast of its rival, The Boeing Co.",Business
"Revlon 3rd-Quarter Loss Widens CHICAGO (Reuters) - Cosmetics maker Revlon Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=REV.N target=/stocks/quickinfo/fullquote""&gt;REV.N&lt;/A&gt; on Wednesday said its third-quarter net loss widened on refinancing costs and declining sales.",Business
"Prior can see team putting it together Pitcher Mark Prior said the Cubs have survived the early part of the season-ending road trip, and promised good things to come as the team winds up the regular season at home.",Sports
"GMail Fighting Spam with Oomph! GMail Fighting Spam with Oomph!\\GMail is already the seventh largest (1 month back) email service with roughly a million users. As and when it goes public, signups will increase exponentially. It will probably relegate Yahoo! Mail to the third spot and occupy the second spot by November next year (with ...",Tech
"Walter McCarty, on the bench LINCOLN -- At the moment, Walter McCarty has his sizable hands full. He's holding 15-month-old Gabrielle, plus a baggie full of Cheerios and an Elmo book for her, and a grape soda for himself. The doorbell rings. It's the contractor, wanting a vehicle moved from the driveway. There's a backhoe digging a pool, and another one tunneling 4 feet into ...",Sports
"Q amp;A Dr. Jeffrey M. Drazen on drug trial results The editors of 11 top medical journals shook up the staid world of academic publishing this past week when they decided to stop printing results of drug trials that aren't registered in a central database. Globe biotechnology reporter Jeffrey Krasner spoke with Dr. Jeffrey M. Drazen , editor-in-chief of the New England Journal of Medicine, about how the policy should ...",Business
"Singh on top of the world, and he got there quietly THOUSAND OAKS -- Anonymity is only a problem if you want it to be, and it is obvious Vijay Singh doesn #39;t want it to be. Let others chase fame.",Sports
"US embassy in Haiti closed to mark day of reflection The US embassy in Haiti was closed on Friday to mark a national call for an end to violence inthe strife-torn country, State Department spokesman Richard Boucher said at a news briefing.",Politics
"At 57, he's still semi-tough The average playing career of an offensive lineman in the National Football League is 3.7 years. At 16 games a season, that means the average player will strap on his pads for a mere 59 professional contests.",Sports
"Astros Pick Munro to Pitch Game 6 of N.L.C.S. Roger Clemens can relax. For now, Pete Munro is the Houston Astros' pick to pitch them into the World Series.",Sports
"EU Leaders to Sign Constitution Today Italian carabinieri patrol Rome #39;s Capitoline Hill square, designed by Michelangelo , Thursday, Oct. 28, 2004, the night before the signing of the first ever EU Constitution.",Politics
"Australia #39;s Howard sees quot;very close quot; vote Just four days before a closely fought election, Australian Prime Minister John Howard says he faces a tough battle despite an opinion poll showing his conservative government ahead of opposition Labour.",Politics
"Rebound in Banks Helps Nikkei Stabilize (Reuters) Reuters - The Nikkei average was flat in\mid-morning trade on Tuesday, with a rise in bank shares and\insurers helping the Tokyo market stabilize after the\benchmark's slide to a five-month closing low the previous day.",Politics
"What can \$2-million do for your office? Michael Ovitz, who had a brief but extremely lucrative career as president of Walt Disney Co. in the mid 1990s, might emerge as the latest embodiment of corporate spending run amok.",Business
Powell Criticizes Lebanese PM Choice (AP) AP - The strengthening of Syria's influence in Lebanon's government prompted Secretary of State Colin Powell to renew his criticism of Syria after a brief period of praise.,Politics
Angels agree to terms with Esteban Yan The Anaheim Angels added depth to their bullpen Monday by agreeing to terms of a two-year contract with right-hander Esteban Yan. Yan had a 3-6 record with seven saves and a 3.83 ERA in a career-high 69 relief,Sports
"Spain sprouts WiMax network Europe appears to be fertile ground for new WiMax networks. Spain is the latest country to embrace the emerging high-end broadband wireless technology, following recent deployments in France, Ireland, and the U.K.",Tech
"Els, Westwood win Match Play semifinals Titleholder Ernie Els moved within sight of a record sixth World Match Play title on Saturday by solving a putting problem to overcome injured Irishman Padraig Harrington 5 and 4.",Sports
"Google Faces Challenge of Public Company Status Your name is synonymous with searching the Internet, and you #39;ve just raised roughly \$1.7 billion from investors by going public.",Business
"Grief, Rage in Argentine Protest Over Fatal Fire BUENOS AIRES, Argentina (Reuters) - Thousands of Argentines mourning almost 200 young victims of a rock club fire took to the streets of Buenos Aires on Monday in angry protest over the government's safety standards, as the city mayor resisted pressure to resign.",Politics
American Aaron Peirsol's Gold Restored on Appeal ATHENS (Reuters) - Aaron Peirsol was awarded gold in the men's 200 meters backstroke at the Athens Olympics on Thursday after winning an appeal against his disqualification then surviving a protest from the British and Austrian teams.,Sports
"Browns Finally Get '64 Trophy to Keep (AP) AP - Forty years later, Jim Brown and his Cleveland Browns' teammates huddled together one more time as NFL champions. On an emotional night of laughter and a few tears, it felt like Dec. 27, 1964, again.",Sports
Rams Offensive Line Strong in Debut (AP) AP - A makeshift offensive line came together at just the right time for the St. Louis Rams.,Sports
"Gartner optimistic about chip numbers But that optimism isn #39;t matched by Infineon, which said that while the market worldwide remains buoyant, the US is a special case and cautioned that growth might not be as strong as it expected.",Tech
Australian Football: Melbourne sidelined as Brisbane and Port &lt;b&gt;...&lt;/b&gt; The Australian Football League Grand Final between Brisbane Lions and Port Adelaide on Saturday marks an epoch for Australia #39;s favorite spectator sport.,Sports
"Microsoft Doubles Blocking Time For SP2 Microsoft has doubled the time that businesses can block Windows XP SP2 from downloading automatically, giving them until mid-April to test the update.",Tech
"Cavaliers Flatten Zips Wali Lundy runs for three touchdowns for the third straight game and Marques Hagans threw two scoring passes to Heath Miller as Virginia stifled Akron, 51-0, Saturday.",Sports
"Gunmen seize bus in Athens suburb ATHENS, Greece - A Greek bus with 26 people aboard was hijacked Wednesday by two armed men who demanded to be taken to Athens airport and flown to Russia, police and government officials said.",Politics
"Howard records fourth poll win SYDNEY: Australian Prime Minister John Howard, a key US ally and supporter of the Iraq war, resoundingly beat centre-left opposition Labour at a national election yesterday to win a fourth straight term in office.",Politics
"U.S. Warplane Drops Bombs on Fallujah (AP) AP - A U.S. warplane bombed the restive city of Fallujah on Friday, witnesses said.",Politics
Property Fund Says to Hold YUKOS Auction (Reuters) Reuters - Russia's Federal Property Fund said on\Friday it intended to go ahead with an auction of oil major\YUKOS' main unit Yuganskneftegaz despite a U.S. court decision\to freeze the state-imposed sale.,Business
LA parking company lands contract renewal with ABIA Los Angeles-based Ampco System Parking has received a multi-year contract renewal with Austin-Bergstrom International Airport.,Business
"At least 90 dead, 77 missing in China rainstorms BEIJING : At least 90 people were killed and 77 were missing in torrential storms lashing southwest China, disaster relief officials said.",Politics
"Ryanair H1 Profit Rises 18 Percent Irish no-frills airline Ryanair posted an 18 percent jump in first-half net income on Tuesday as passenger traffic grew 24 percent, and said yields should not decline by as much as first thought.",Business
"Boeing Wins Order From Singapore, Fails to Sell 7E7 (Update1) Boeing Co, the world #39;s second-biggest maker of commercial aircraft, won a \$3.6 billion order for 18 planes from Singapore Airlines Ltd.",Business
"Support system helps the Cardinals The signs of encouragement were everywhere yesterday, on a summer-like afternoon softened by blue skies and sunshine. quot;Go Cards quot; messages were hung from buildings large and small, including banks and other businesses. The disappointments of the weekend in Boston were fading fast for St. Louis and the Cardinals.",Sports
"LG Handset Receives Digital Video (NewsFactor) NewsFactor - LG Electronics, the South Korea-based wireless handset manufacturer, has launched the first terrestrial DMB (digital multimedia broadcast) cell phone.",Tech
